IA category,Subcategory,Sub-subcategory,Page,Current URL,Final URL,Original backend source,New backend source,Platform specific,Version switcher,Classic or Samsara?,Samsara-related,New or existing?,Update/Needed for preview launch?,Deprecation path,Notes
Tools,CLI,Custom AWS resources,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/tools/cli/custom/,N/a,src/pages/[platform]/tools/cli/custom/index.mdx,Platform agnostic,No,Classic,No,New,Yes,Yes,May be cards page to start ; for navigation will need to be updated to use platform switcher - no previous page so JS listed as an example output
Tools,CLI,Custom AWS resources,Use CDK to add custom AWS resources,https://docs.amplify.aws/cli/custom/cdk/,https://docs.amplify.aws/javascript/tools/cli/custom/cdk/,src/pages/cli/custom/cdk.mdx,src/pages/[platform]/tools/cli/custom/cdk.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Custom AWS resources,Use CloudFormation to add custom AWS resources,https://docs.amplify.aws/cli/custom/cloudformation/,https://docs.amplify.aws/javascript/tools/cli/custom/cloudformation/,src/pages/cli/custom/cloudformation.mdx,src/pages/[platform]/tools/cli/custom/cloudformation.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Project-level configurations,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/tools/cli/project/,N/a,src/pages/[platform]/tools/cli/project/index.mdx,Platform agnostic,No,Classic,No,New,Yes,Yes,May be cards page to start ; for navigation will need to be updated to use platform switcher - no previous page so JS listed as an example output
Tools,CLI,Project-level configurations,Apply tags to generated resources,https://docs.amplify.aws/cli/project/tags/,https://docs.amplify.aws/javascript/tools/cli/project/tags/,src/pages/cli/project/tags.mdx,src/pages/[platform]/tools/cli/project/tags/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Project-level configurations,IAM Permissions Boundary for Amplify-generated roles,https://docs.amplify.aws/cli/project/permissions-boundary/,https://docs.amplify.aws/javascript/tools/cli/project/permissions-boundary/,src/pages/cli/project/permissions-boundary.mdx,src/pages/[platform]/tools/cli/project/permissions-boundary/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Project-level configurations,Command hooks,https://docs.amplify.aws/cli/project/command-hooks/,https://docs.amplify.aws/javascript/tools/cli/project/command-hooks/,src/pages/cli/project/command-hooks.mdx,src/pages/[platform]/tools/cli/project/command-hooks/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Project-level configurations,Monorepo project structure,https://docs.amplify.aws/cli/project/monorepo/,https://docs.amplify.aws/javascript/tools/cli/project/monorepo/,src/pages/cli/project/monorepo.mdx,src/pages/[platform]/tools/cli/project/monorepo/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Project-level configurations,Override Amplify-generated project-level IAM resources,https://docs.amplify.aws/cli/project/override/,https://docs.amplify.aws/javascript/tools/cli/project/override-iam/,src/pages/cli/project/override.mdx,src/pages/[platform]/tools/cli/project/override-iam/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes,Duplicate link will be added under Build a backend ; update file name ;  For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Project-level configurations,Troubleshooting,https://docs.amplify.aws/cli/project/troubleshooting/,https://docs.amplify.aws/javascript/tools/cli/project/troubleshooting/,src/pages/cli/project/troubleshooting.mdx,src/pages/[platform]/tools/cli/project/troubleshooting/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Team environments,Overview,https://docs.amplify.aws/cli/teams/overview/,https://docs.amplify.aws/javascript/tools/cli/teams/,src/pages/cli/teams/overview.mdx,src/pages/[platform]/tools/cli/teams/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Team environments,Share single environment,https://docs.amplify.aws/cli/teams/shared/,https://docs.amplify.aws/javascript/tools/cli/teams/shared/,src/pages/cli/teams/shared.mdx,src/pages/[platform]/tools/cli/teams/shared/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Team environments,Sandbox environments,https://docs.amplify.aws/cli/teams/sandbox/,https://docs.amplify.aws/javascript/tools/cli/teams/sandbox/,src/pages/cli/teams/sandbox.mdx,src/pages/[platform]/tools/cli/teams/sandbox/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Team environments,Multiple frontends,https://docs.amplify.aws/cli/teams/multi-frontend/,https://docs.amplify.aws/javascript/tools/cli/teams/multi-frontend/,src/pages/cli/teams/multi-frontend.mdx,src/pages/[platform]/tools/cli/teams/multi-frontend/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Team environments,Continuous deployment,https://docs.amplify.aws/cli/teams/cicd/,https://docs.amplify.aws/javascript/tools/cli/teams/cicd/,src/pages/cli/teams/cicd.mdx,src/pages/[platform]/tools/cli/teams/cicd/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Team environments,Commands,https://docs.amplify.aws/cli/teams/commands/,https://docs.amplify.aws/javascript/tools/cli/teams/commands/,src/pages/cli/teams/commands.mdx,src/pages/[platform]/tools/cli/teams/commands/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Advanced workflows,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/tools/cli/usage/,N/a,src/pages/[platform]/tools/cli/usage/index.mdx,Platform agnostic,No,Classic,No,New,Yes,Yes,May be cards page to start ; for navigation will need to be updated to use platform switcher - no previous page so JS listed as an example output
Tools,CLI,Advanced workflows,Lambda Triggers,https://docs.amplify.aws/cli/usage/lambda-triggers/,https://docs.amplify.aws/javascript/tools/cli/usage/lambda-triggers/,src/pages/cli/usage/lambda-triggers.mdx,src/pages/[platform]/tools/cli/usage/lambda-triggers/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Advanced workflows,Mocking and testing,https://docs.amplify.aws/cli/usage/mock/,https://docs.amplify.aws/javascript/tools/cli/usage/mock/,src/pages/cli/usage/mock.mdx,src/pages/[platform]/tools/cli/usage/mock/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Advanced workflows,Serverless containers,https://docs.amplify.aws/cli/usage/containers/,https://docs.amplify.aws/javascript/tools/cli/usage/containers/,src/pages/cli/usage/containers.mdx,src/pages/[platform]/tools/cli/usage/containers/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Advanced workflows,Export Amplify project to CDK,https://docs.amplify.aws/cli/usage/export-to-cdk/,https://docs.amplify.aws/javascript/tools/cli/usage/export-to-cdk/,src/pages/cli/usage/export-to-cdk.mdx,src/pages/[platform]/tools/cli/usage/export-to-cdk/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Advanced workflows,Headless mode for CI/CD,https://docs.amplify.aws/cli/usage/headless/,https://docs.amplify.aws/javascript/tools/cli/usage/headless/,src/pages/cli/usage/headless.mdx,src/pages/[platform]/tools/cli/usage/headless/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Plugins,Overview,https://docs.amplify.aws/cli/plugins/plugins/,https://docs.amplify.aws/javascript/tools/cli/plugins/,src/pages/cli/plugins/plugins.mdx,src/pages/[platform]/tools/cli/plugins/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Plugins,Architecture,https://docs.amplify.aws/cli/plugins/architecture/,https://docs.amplify.aws/javascript/tools/cli/plugins/architecture/,src/pages/cli/plugins/architecture.mdx,src/pages/[platform]/tools/cli/plugins/architecture/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Plugins,Authoring a new plugin,https://docs.amplify.aws/cli/plugins/authoring/,https://docs.amplify.aws/javascript/tools/cli/plugins/authoring/,src/pages/cli/plugins/authoring.mdx,src/pages/[platform]/tools/cli/plugins/authoring/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Migration & Backwards Compatibility,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/tools/cli/migration/,N/a,src/pages/[platform]/tools/cli/migration/index.mdx,Platform agnostic,No,Classic,No,New,Yes,Yes,May be cards page to start ; for navigation will need to be updated to use platform switcher - no previous page so JS listed as an example output
Tools,CLI,Migration & Backwards Compatibility,AWS CDK v1 to v2 migration,https://docs.amplify.aws/cli/migration/aws-cdk-migration/,https://docs.amplify.aws/javascript/tools/cli/migration/aws-cdk-migration/,src/pages/cli/migration/aws-cdk-migration.mdx,src/pages/[platform]/tools/cli/migration/aws-cdk-migration/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Migration & Backwards Compatibility,Lazy Loading and Custom Selection Set,https://docs.amplify.aws/cli/migration/lazy-load-custom-selection-set/,https://docs.amplify.aws/javascript/tools/cli/migration/lazy-load-custom-selection-set/,src/pages/cli/migration/lazy-load-custom-selection-set.mdx,src/pages/[platform]/tools/cli/migration/lazy-load-custom-selection-set/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
Tools,CLI,Migration & Backwards Compatibility,GraphQL Transformer v1 to v2 migration,https://docs.amplify.aws/cli/migration/transformer-migration/,https://docs.amplify.aws/javascript/tools/cli/migration/transformer-migration/,src/pages/cli/migration/transformer-migration.mdx,src/pages/[platform]/tools/cli/migration/transformer-migration/index.mdx,Platform agnostic,No,Classic,No,Existing,No,Yes, For navigation will need to be updated to use platform switcher - all old pages will default to javascript redirects.
